payment_id,subscription_id,bill_month,billed_amount,paid_amount,payment_status
P00002246,S000400,202511,799,799,PAID
P00002247,S000400,202512,799,799,LATE
P00002248,S000401,202510,599,599,PAID
P00002249,S000401,202511,599,599,PAID
P00002250,S000401,202512,599,599,PAID
P00002251,S000402,202505,999,999,PAID
P00002252,S000402,202506,999,999,PAID
P00002253,S000402,202507,999,999,PAID
P00002254,S000402,202508,999,999,PAID
P00002255,S000402,202509,999,999,PAID
P00002256,S000402,202510,999,0,UNPAID
P00002257,S000402,202511,999,999,LATE
P00002258,S000402,202512,999,999,PAID
P00002259,S000403,202502,599,599,LATE
P00002260,S000403,202503,599,599,PAID
P00002261,S000403,202504,599,599,PAID
P00002262,S000403,202505,599,599,PAID
P00002263,S000403,202506,599,599,PAID
P00002264,S000403,202507,599,599,PAID
P00002265,S000403,202508,599,599,LATE
P00002266,S000403,202509,599,599,LATE
P00002267,S000403,202510,599,599,PAID
P00002268,S000403,202511,599,599,PAID
P00002269,S000403,202512,599,599,PAID
P00002270,S000404,202509,999,999,PAID
P00002271,S000404,202510,999,999,PAID
P00002272,S000404,202511,999,999,PAID
P00002273,S000404,202512,999,999,PAID
P00002274,S000405,202512,999,999,PAID
P00002275,S000406,202510,399,399,LATE
P00002276,S000406,202511,399,399,PAID
P00002277,S000406,202512,399,399,PAID
P00002278,S000407,202504,999,999,PAID
P00002279,S000407,202505,999,999,PAID
P00002280,S000407,202506,999,999,LATE
P00002281,S000407,202507,999,999,PAID
P00002282,S000407,202508,999,999,PAID
P00002283,S000407,202509,999,999,LATE
P00002284,S000407,202510,999,999,PAID
P00002285,S000407,202511,999,999,PAID
P00002286,S000407,202512,999,999,PAID
P00002287,S000408,202510,599,0,UNPAID
P00002288,S000408,202511,599,599,PAID
P00002289,S000408,202512,599,599,PAID
P00002290,S000409,202502,399,399,PAID
P00002291,S000409,202503,399,399,PAID
P00002292,S000409,202504,399,399,PAID
P00002293,S000409,202505,399,399,PAID
P00002294,S000409,202506,399,399,PAID
P00002295,S000409,202507,399,399,PAID
P00002296,S000409,202508,399,399,PAID
P00002297,S000409,202509,399,399,PAID
P00002298,S000409,202510,399,399,PAID
P00002299,S000409,202511,399,399,LATE
P00002300,S000409,202512,399,399,PAID
P00002301,S000410,202503,399,399,PAID
P00002302,S000410,202504,399,399,PAID
P00002303,S000410,202505,399,399,PAID
P00002304,S000410,202506,399,399,PAID
P00002305,S000410,202507,399,399,PAID
P00002306,S000410,202508,399,399,PAID
P00002307,S000410,202509,399,399,PAID
P00002308,S000410,202510,399,399,PAID
P00002309,S000410,202511,399,399,PAID
P00002310,S000410,202512,399,399,PAID
P00002311,S000411,202504,799,799,PAID
P00002312,S000411,202505,799,799,PAID
P00002313,S000411,202506,799,0,UNPAID
P00002314,S000411,202507,799,799,LATE
P00002315,S000411,202508,799,799,PAID
P00002316,S000411,202509,799,799,PAID
P00002317,S000411,202510,799,799,LATE
P00002318,S000411,202511,799,799,PAID
P00002319,S000412,202501,399,0,UNPAID
P00002320,S000412,202502,399,399,PAID
P00002321,S000412,202503,399,399,PAID
P00002322,S000412,202504,399,399,PAID
P00002323,S000412,202505,399,399,PAID
P00002324,S000412,202506,399,399,PAID
P00002325,S000412,202507,399,399,PAID
P00002326,S000412,202508,399,399,PAID
P00002327,S000412,202509,399,399,PAID
P00002328,S000412,202510,399,399,PAID
P00002329,S000412,202511,399,399,PAID
P00002330,S000412,202512,399,399,PAID
P00002331,S000413,202504,799,799,PAID
P00002332,S000413,202505,799,799,PAID
P00002333,S000413,202506,799,799,PAID
P00002334,S000413,202507,799,799,PAID
P00002335,S000413,202508,799,799,LATE
P00002336,S000413,202509,799,799,PAID
P00002337,S000413,202510,799,799,PAID
P00002338,S000413,202511,799,799,LATE
P00002339,S000413,202512,799,0,UNPAID
P00002340,S000414,202506,599,599,PAID
P00002341,S000414,202507,599,599,PAID
P00002342,S000414,202508,599,599,PAID
P00002343,S000414,202509,599,599,LATE
P00002344,S000414,202510,599,0,UNPAID
P00002345,S000414,202511,599,599,PAID
P00002346,S000414,202512,599,599,PAID
P00002347,S000415,202510,399,399,PAID
P00002348,S000415,202511,399,399,PAID
P00002349,S000415,202512,399,399,PAID
P00002350,S000416,202502,399,399,PAID
P00002351,S000416,202503,399,399,PAID
P00002352,S000416,202504,399,399,PAID
P00002353,S000416,202505,399,399,PAID
P00002354,S000416,202506,399,399,PAID
P00002355,S000416,202507,399,399,PAID
P00002356,S000416,202508,399,399,PAID
P00002357,S000416,202509,399,399,PAID
P00002358,S000416,202510,399,399,PAID
P00002359,S000416,202511,399,399,PAID
P00002360,S000416,202512,399,399,PAID
P00002361,S000417,202512,499,499,PAID
P00002362,S000418,202509,499,499,PAID
P00002363,S000418,202510,499,499,PAID
P00002364,S000418,202511,499,499,PAID
P00002365,S000418,202512,499,499,PAID
P00002366,S000419,202512,999,999,PAID
P00002367,S000420,202511,799,799,PAID
P00002368,S000420,202512,799,799,PAID
P00002369,S000421,202503,799,0,UNPAID
P00002370,S000421,202504,799,799,PAID
P00002371,S000421,202505,799,799,PAID
P00002372,S000421,202506,799,799,PAID
P00002373,S000421,202507,799,799,PAID
P00002374,S000421,202508,799,799,PAID
P00002375,S000421,202509,799,799,PAID
P00002376,S000421,202510,799,799,PAID
P00002377,S000421,202511,799,799,PAID
P00002378,S000421,202512,799,799,PAID
P00002379,S000422,202511,599,599,PAID
P00002380,S000422,202512,599,599,PAID
P00002381,S000423,202506,799,799,PAID
P00002382,S000423,202507,799,799,PAID
P00002383,S000423,202508,799,799,PAID
P00002384,S000423,202509,799,799,PAID
P00002385,S000423,202510,799,799,PAID
P00002386,S000423,202511,799,799,PAID
P00002387,S000423,202512,799,799,PAID
P00002388,S000424,202510,499,499,PAID
P00002389,S000424,202511,499,499,PAID
P00002390,S000424,202512,499,499,PAID
P00002391,S000425,202509,599,599,PAID
P00002392,S000425,202510,599,599,PAID
P00002393,S000425,202511,599,599,PAID
P00002394,S000425,202512,599,0,UNPAID
P00002395,S000426,202508,399,399,PAID
P00002396,S000426,202509,399,399,PAID
P00002397,S000426,202510,399,399,PAID
P00002398,S000426,202511,399,399,PAID
P00002399,S000426,202512,399,399,PAID
P00002400,S000427,202510,399,399,PAID
P00002401,S000427,202511,399,399,LATE
P00002402,S000428,202504,399,399,PAID
P00002403,S000428,202505,399,399,PAID
P00002404,S000428,202506,399,399,PAID
P00002405,S000428,202507,399,399,PAID
P00002406,S000428,202508,399,399,PAID
P00002407,S000428,202509,399,399,PAID
P00002408,S000428,202510,399,399,PAID
P00002409,S000428,202511,399,399,PAID
P00002410,S000428,202512,399,399,PAID
P00002411,S000429,202509,999,0,UNPAID
P00002412,S000429,202510,999,999,PAID
P00002413,S000429,202511,999,999,PAID
P00002414,S000429,202512,999,999,LATE
P00002415,S000430,202502,499,499,LATE
P00002416,S000430,202503,499,499,LATE
P00002417,S000430,202504,499,499,PAID
P00002418,S000430,202505,499,499,PAID
P00002419,S000430,202506,499,499,LATE
P00002420,S000430,202507,499,499,PAID
P00002421,S000430,202508,499,0,UNPAID
P00002422,S000431,202506,499,499,LATE
P00002423,S000431,202507,499,499,PAID
P00002424,S000431,202508,499,499,PAID
P00002425,S000431,202509,499,499,PAID
P00002426,S000431,202510,499,499,PAID
P00002427,S000431,202511,499,499,PAID
P00002428,S000431,202512,499,499,PAID
P00002429,S000432,202505,499,499,PAID
P00002430,S000432,202506,499,499,PAID
P00002431,S000432,202507,499,499,PAID
P00002432,S000432,202508,499,499,PAID
P00002433,S000432,202509,499,499,LATE
P00002434,S000433,202512,499,499,PAID
P00002435,S000434,202512,999,999,PAID
P00002436,S000435,202501,799,799,PAID
P00002437,S000435,202502,799,799,PAID
P00002438,S000435,202503,799,799,PAID
P00002439,S000435,202504,799,799,PAID
P00002440,S000435,202505,799,799,PAID
P00002441,S000435,202506,799,799,PAID
P00002442,S000435,202507,799,799,LATE
P00002443,S000435,202508,799,799,PAID
P00002444,S000435,202509,799,799,PAID
P00002445,S000435,202510,799,799,PAID
P00002446,S000435,202511,799,799,PAID
P00002447,S000435,202512,799,799,PAID
P00002448,S000436,202501,599,599,LATE
P00002449,S000436,202502,599,599,LATE
P00002450,S000436,202503,599,599,PAID
P00002451,S000436,202504,599,599,PAID
P00002452,S000436,202505,599,599,PAID
P00002453,S000436,202506,599,599,PAID
P00002454,S000436,202507,599,599,PAID
P00002455,S000436,202508,599,599,PAID
P00002456,S000436,202509,599,599,PAID
P00002457,S000436,202510,599,599,PAID
P00002458,S000436,202511,599,599,PAID
P00002459,S000436,202512,599,599,PAID
P00002460,S000437,202507,499,499,PAID
P00002461,S000437,202508,499,499,PAID
P00002462,S000437,202509,499,499,PAID
P00002463,S000437,202510,499,499,LATE
P00002464,S000437,202511,499,499,PAID
P00002465,S000437,202512,499,499,PAID
P00002466,S000438,202511,399,399,LATE
P00002467,S000438,202512,399,399,PAID
P00002468,S000439,202509,499,499,PAID
P00002469,S000439,202510,499,499,PAID
P00002470,S000439,202511,499,499,PAID
P00002471,S000439,202512,499,499,PAID
P00002472,S000440,202509,399,399,PAID
P00002473,S000440,202510,399,399,PAID
P00002474,S000440,202511,399,399,PAID
P00002475,S000440,202512,399,399,PAID
P00002476,S000441,202508,999,999,PAID
P00002477,S000441,202509,999,999,PAID
P00002478,S000441,202510,999,999,PAID
P00002479,S000441,202511,999,999,PAID
P00002480,S000441,202512,999,0,UNPAID
P00002481,S000442,202504,499,499,PAID
P00002482,S000442,202505,499,499,PAID
P00002483,S000442,202506,499,499,LATE
P00002484,S000442,202507,499,499,PAID
P00002485,S000442,202508,499,499,PAID
P00002486,S000442,202509,499,499,LATE
P00002487,S000442,202510,499,499,PAID
P00002488,S000442,202511,499,499,PAID
P00002489,S000442,202512,499,499,PAID
P00002490,S000443,202506,399,399,PAID
P00002491,S000443,202507,399,399,PAID
P00002492,S000443,202508,399,399,PAID
P00002493,S000443,202509,399,399,PAID
P00002494,S000443,202510,399,399,PAID
P00002495,S000443,202511,399,0,UNPAID
P00002496,S000444,202505,499,499,PAID
P00002497,S000444,202506,499,499,PAID
P00002498,S000444,202507,499,499,PAID
P00002499,S000444,202508,499,499,PAID
P00002500,S000444,202509,499,499,PAID
P00002501,S000444,202510,499,499,PAID
P00002502,S000445,202508,799,799,PAID
P00002503,S000445,202509,799,799,PAID
P00002504,S000445,202510,799,799,PAID
P00002505,S000445,202511,799,799,PAID
P00002506,S000445,202512,799,799,PAID
P00002507,S000446,202509,999,999,PAID
P00002508,S000446,202510,999,999,PAID
P00002509,S000446,202511,999,999,PAID
P00002510,S000446,202512,999,999,PAID
P00002511,S000447,202504,999,999,PAID
P00002512,S000447,202505,999,999,PAID
P00002513,S000447,202506,999,999,PAID
P00002514,S000447,202507,999,999,PAID
P00002515,S000447,202508,999,999,PAID
P00002516,S000447,202509,999,999,PAID
P00002517,S000447,202510,999,999,PAID
P00002518,S000447,202511,999,999,LATE
P00002519,S000448,202502,599,599,PAID
P00002520,S000448,202503,599,599,PAID
P00002521,S000448,202504,599,599,PAID
P00002522,S000448,202505,599,599,PAID
P00002523,S000448,202506,599,599,PAID
P00002524,S000448,202507,599,599,PAID
P00002525,S000448,202508,599,599,PAID
P00002526,S000448,202509,599,599,PAID
P00002527,S000448,202510,599,599,PAID
P00002528,S000448,202511,599,599,PAID
P00002529,S000448,202512,599,599,PAID
P00002530,S000449,202504,399,399,LATE
P00002531,S000449,202505,399,399,PAID
P00002532,S000449,202506,399,399,PAID
P00002533,S000449,202507,399,399,PAID
P00002534,S000449,202508,399,399,PAID
P00002535,S000449,202509,399,399,LATE
P00002536,S000449,202510,399,399,PAID
P00002537,S000449,202511,399,399,PAID
P00002538,S000449,202512,399,399,PAID
P00002539,S000450,202503,799,799,PAID
P00002540,S000450,202504,799,799,LATE
P00002541,S000450,202505,799,799,PAID
P00002542,S000450,202506,799,799,PAID
P00002543,S000450,202507,799,799,PAID
P00002544,S000450,202508,799,799,PAID
P00002545,S000450,202509,799,799,PAID
P00002546,S000450,202510,799,799,PAID
P00002547,S000450,202511,799,799,PAID
P00002548,S000450,202512,799,799,PAID
P00002549,S000451,202508,599,599,PAID
P00002550,S000451,202509,599,599,LATE
P00002551,S000451,202510,599,599,PAID
P00002552,S000452,202512,399,399,PAID
P00002553,S000453,202510,399,399,LATE
P00002554,S000453,202511,399,399,PAID
P00002555,S000453,202512,399,399,PAID
P00002556,S000454,202512,799,799,PAID
P00002557,S000455,202501,999,999,PAID
P00002558,S000455,202502,999,999,PAID
P00002559,S000455,202503,999,999,PAID
P00002560,S000455,202504,999,0,UNPAID
P00002561,S000455,202505,999,999,PAID
P00002562,S000455,202506,999,999,PAID
P00002563,S000455,202507,999,999,PAID
P00002564,S000455,202508,999,0,UNPAID
P00002565,S000455,202509,999,999,LATE
P00002566,S000455,202510,999,999,PAID
P00002567,S000455,202511,999,999,PAID
P00002568,S000455,202512,999,999,PAID
P00002569,S000456,202504,999,999,PAID
P00002570,S000456,202505,999,999,PAID
P00002571,S000456,202506,999,999,PAID
P00002572,S000456,202507,999,999,LATE
P00002573,S000456,202508,999,999,PAID
P00002574,S000456,202509,999,999,PAID
P00002575,S000456,202510,999,999,PAID
P00002576,S000456,202511,999,999,PAID
P00002577,S000456,202512,999,999,PAID
P00002578,S000457,202510,399,399,PAID
P00002579,S000457,202511,399,399,PAID
P00002580,S000457,202512,399,399,PAID
P00002581,S000458,202510,399,399,PAID
P00002582,S000458,202511,399,399,PAID
P00002583,S000458,202512,399,399,PAID
P00002584,S000459,202503,999,999,PAID
P00002585,S000459,202504,999,999,PAID
P00002586,S000459,202505,999,999,PAID
P00002587,S000459,202506,999,999,PAID
P00002588,S000459,202507,999,999,PAID
P00002589,S000460,202501,399,399,PAID
P00002590,S000460,202502,399,399,PAID
P00002591,S000460,202503,399,399,LATE
P00002592,S000460,202504,399,399,PAID
P00002593,S000460,202505,399,399,PAID
P00002594,S000460,202506,399,399,PAID
P00002595,S000460,202507,399,399,PAID
P00002596,S000460,202508,399,399,LATE
P00002597,S000460,202509,399,399,LATE
P00002598,S000460,202510,399,399,PAID
P00002599,S000460,202511,399,399,PAID
P00002600,S000460,202512,399,399,PAID
P00002601,S000461,202511,599,599,PAID
P00002602,S000461,202512,599,599,PAID
P00002603,S000462,202501,799,799,PAID
P00002604,S000462,202502,799,799,PAID
P00002605,S000462,202503,799,0,UNPAID
P00002606,S000462,202504,799,799,PAID
P00002607,S000462,202505,799,799,PAID
P00002608,S000462,202506,799,799,PAID
P00002609,S000462,202507,799,799,PAID
P00002610,S000462,202508,799,799,PAID
P00002611,S000462,202509,799,799,PAID
P00002612,S000462,202510,799,799,PAID
P00002613,S000462,202511,799,799,LATE
P00002614,S000462,202512,799,799,PAID
P00002615,S000463,202507,399,399,PAID
P00002616,S000463,202508,399,399,PAID
P00002617,S000463,202509,399,399,PAID
P00002618,S000463,202510,399,399,PAID
P00002619,S000463,202511,399,399,LATE
P00002620,S000463,202512,399,0,UNPAID
P00002621,S000464,202508,399,399,LATE
P00002622,S000464,202509,399,399,PAID
P00002623,S000464,202510,399,399,LATE
P00002624,S000464,202511,399,399,PAID
P00002625,S000464,202512,399,399,PAID
P00002626,S000465,202504,999,999,PAID
P00002627,S000465,202505,999,0,UNPAID
P00002628,S000465,202506,999,999,PAID
P00002629,S000465,202507,999,999,PAID
P00002630,S000465,202508,999,999,PAID
P00002631,S000465,202509,999,999,PAID
P00002632,S000465,202510,999,999,LATE
P00002633,S000465,202511,999,999,PAID
P00002634,S000465,202512,999,999,PAID
P00002635,S000466,202501,599,599,PAID
P00002636,S000466,202502,599,599,PAID
P00002637,S000466,202503,599,599,PAID
P00002638,S000466,202504,599,599,PAID
P00002639,S000466,202505,599,599,PAID
P00002640,S000466,202506,599,599,LATE
P00002641,S000466,202507,599,599,PAID
P00002642,S000466,202508,599,599,PAID
P00002643,S000466,202509,599,599,PAID
P00002644,S000466,202510,599,599,PAID
P00002645,S000466,202511,599,599,PAID
P00002646,S000466,202512,599,599,PAID
P00002647,S000467,202508,399,399,PAID
P00002648,S000467,202509,399,399,PAID
P00002649,S000467,202510,399,399,PAID
P00002650,S000467,202511,399,399,PAID
P00002651,S000467,202512,399,399,PAID
P00002652,S000468,202511,599,599,LATE
P00002653,S000468,202512,599,599,PAID
P00002654,S000469,202509,599,599,PAID
P00002655,S000469,202510,599,599,PAID
P00002656,S000469,202511,599,599,PAID
P00002657,S000469,202512,599,599,LATE
P00002658,S000470,202501,499,499,PAID
P00002659,S000470,202502,499,499,PAID
P00002660,S000470,202503,499,499,LATE
P00002661,S000470,202504,499,499,PAID
P00002662,S000470,202505,499,499,PAID
P00002663,S000470,202506,499,0,UNPAID
P00002664,S000470,202507,499,499,PAID
P00002665,S000470,202508,499,0,UNPAID
P00002666,S000470,202509,499,499,PAID
P00002667,S000470,202510,499,499,PAID
P00002668,S000470,202511,499,499,PAID
P00002669,S000470,202512,499,499,PAID
P00002670,S000471,202506,499,499,LATE
P00002671,S000471,202507,499,499,PAID
P00002672,S000471,202508,499,499,PAID
P00002673,S000471,202509,499,499,LATE
P00002674,S000471,202510,499,499,PAID
P00002675,S000471,202511,499,499,PAID
P00002676,S000471,202512,499,499,PAID
P00002677,S000472,202512,999,999,PAID
P00002678,S000473,202507,799,799,LATE
P00002679,S000473,202508,799,799,LATE
P00002680,S000473,202509,799,799,LATE
P00002681,S000473,202510,799,799,PAID
P00002682,S000473,202511,799,799,PAID
P00002683,S000473,202512,799,799,PAID
P00002684,S000474,202510,499,499,LATE
P00002685,S000474,202511,499,499,PAID
P00002686,S000474,202512,499,499,PAID
P00002687,S000475,202511,599,599,PAID
P00002688,S000475,202512,599,599,PAID
P00002689,S000476,202507,999,999,PAID
P00002690,S000476,202508,999,999,PAID
P00002691,S000476,202509,999,999,PAID
P00002692,S000476,202510,999,999,PAID
P00002693,S000476,202511,999,999,LATE
P00002694,S000476,202512,999,999,PAID
P00002695,S000477,202506,399,399,PAID
P00002696,S000477,202507,399,399,PAID
P00002697,S000477,202508,399,399,LATE
P00002698,S000477,202509,399,399,PAID
P00002699,S000477,202510,399,399,PAID
P00002700,S000477,202511,399,399,PAID
P00002701,S000478,202506,399,399,PAID
P00002702,S000478,202507,399,399,PAID
P00002703,S000478,202508,399,399,PAID
P00002704,S000478,202509,399,399,PAID
P00002705,S000478,202510,399,399,PAID
P00002706,S000478,202511,399,0,UNPAID
P00002707,S000478,202512,399,399,PAID
P00002708,S000479,202507,799,799,LATE
P00002709,S000479,202508,799,799,PAID
P00002710,S000479,202509,799,799,PAID
P00002711,S000479,202510,799,799,PAID
P00002712,S000479,202511,799,799,PAID
P00002713,S000479,202512,799,799,LATE
P00002714,S000480,202503,499,499,PAID
P00002715,S000480,202504,499,499,PAID
P00002716,S000480,202505,499,499,PAID
P00002717,S000480,202506,499,499,PAID
P00002718,S000480,202507,499,499,LATE
P00002719,S000480,202508,499,499,LATE
P00002720,S000480,202509,499,499,PAID
P00002721,S000480,202510,499,499,LATE
P00002722,S000480,202511,499,499,PAID
P00002723,S000480,202512,499,499,PAID
P00002724,S000481,202501,999,999,PAID
P00002725,S000481,202502,999,999,PAID
P00002726,S000481,202503,999,999,PAID
P00002727,S000481,202504,999,999,LATE
P00002728,S000481,202505,999,999,PAID
P00002729,S000481,202506,999,999,PAID
P00002730,S000481,202507,999,0,UNPAID
P00002731,S000481,202508,999,999,PAID
P00002732,S000481,202509,999,999,PAID
P00002733,S000481,202510,999,999,LATE
P00002734,S000481,202511,999,999,PAID
P00002735,S000481,202512,999,999,PAID
P00002736,S000482,202510,999,999,LATE
P00002737,S000482,202511,999,999,PAID
P00002738,S000482,202512,999,999,PAID
