subscription_id,usage_date,month_id,download_gb,upload_gb,avg_speed_mbps
S000354,2025-12-01,202512,309.89,121.08,578.12
S000355,2025-07-01,202507,539.48,80.7,493.67
S000355,2025-08-01,202508,473.13,82.52,827.67
S000356,2025-12-01,202512,460.15,86.76,611.16
S000357,2025-07-01,202507,437.81,80.02,802.88
S000357,2025-08-01,202508,156.16,88.94,604.21
S000358,2025-01-01,202501,498.8,92.46,735.98
S000358,2025-02-01,202502,393.77,60.03,943.49
S000358,2025-03-01,202503,529.22,87.86,938.56
S000358,2025-04-01,202504,298.78,64.06,706.14
S000358,2025-05-01,202505,389.14,72.12,780.67
S000358,2025-06-01,202506,377.58,60.03,777.82
S000358,2025-07-01,202507,427.72,83.43,872.9
S000358,2025-08-01,202508,240.43,89.36,524.46
S000358,2025-09-01,202509,249.73,67.38,558.69
S000358,2025-10-01,202510,300.68,75.72,825.57
S000358,2025-11-01,202511,321.1,48.29,871.01
S000358,2025-12-01,202512,274.66,78.83,766.98
S000359,2025-05-01,202505,367.96,101.88,771.85
S000359,2025-06-01,202506,272.48,123.57,729.15
S000359,2025-07-01,202507,336.74,99.28,737.42
S000359,2025-08-01,202508,385.93,129.84,658.73
S000359,2025-09-01,202509,321.4,82.33,860.73
S000359,2025-10-01,202510,214.41,40.69,611.93
S000359,2025-11-01,202511,202.95,71.5,775.37
S000359,2025-12-01,202512,269.83,51.46,710.4
S000360,2025-04-01,202504,427.63,46.1,823.03
S000360,2025-05-01,202505,423.56,99.08,882.77
S000360,2025-06-01,202506,548.18,72.88,716.44
S000360,2025-07-01,202507,312.52,80.04,929.93
S000360,2025-08-01,202508,228.95,62.78,906.58
S000360,2025-09-01,202509,441.8,72.74,828.16
S000360,2025-10-01,202510,380.71,110.01,711.18
S000360,2025-11-01,202511,442.31,132.84,789.71
S000360,2025-12-01,202512,354.44,94.45,645.21
S000361,2025-03-01,202503,564.92,83.6,659.06
S000361,2025-04-01,202504,274.79,101.94,830.08
S000361,2025-05-01,202505,305.24,91.53,473.72
S000361,2025-06-01,202506,366.65,89.06,956.1
S000361,2025-07-01,202507,280.63,54.43,565.69
S000361,2025-08-01,202508,229.71,106.73,932.3
S000361,2025-09-01,202509,378.82,104.43,720.09
S000361,2025-10-01,202510,341.44,73.34,653.44
S000361,2025-11-01,202511,210.7,85.29,693.95
S000361,2025-12-01,202512,417.08,81.87,675.59
S000362,2025-11-01,202511,271.59,81.44,810.74
S000362,2025-12-01,202512,247.1,81.75,734.96
S000363,2025-09-01,202509,285.37,68.24,734.59
S000363,2025-10-01,202510,247.99,87.0,565.7
S000363,2025-11-01,202511,445.66,126.76,570.89
S000363,2025-12-01,202512,398.08,65.47,856.14
S000364,2025-12-01,202512,236.13,89.61,569.05
S000365,2025-11-01,202511,331.37,59.38,823.35
S000365,2025-12-01,202512,274.67,91.04,648.39
S000366,2025-06-01,202506,339.7,82.96,585.73
S000366,2025-07-01,202507,368.93,110.61,583.29
S000366,2025-08-01,202508,455.46,109.96,577.58
S000366,2025-09-01,202509,219.05,86.04,617.89
S000366,2025-10-01,202510,518.17,80.7,579.67
S000366,2025-11-01,202511,246.76,101.8,614.32
S000366,2025-12-01,202512,353.94,99.12,627.36
S000367,2025-05-01,202505,345.87,79.67,802.5
S000367,2025-06-01,202506,403.17,75.6,709.55
S000367,2025-07-01,202507,316.54,50.45,738.64
S000367,2025-08-01,202508,520.3,62.33,584.05
S000367,2025-09-01,202509,271.63,94.49,767.27
S000367,2025-10-01,202510,335.73,61.64,713.86
S000367,2025-11-01,202511,209.18,82.87,830.73
S000367,2025-12-01,202512,237.39,49.35,936.92
S000368,2025-01-01,202501,294.94,102.72,676.9
S000368,2025-02-01,202502,335.42,88.77,567.4
S000368,2025-03-01,202503,361.92,72.37,501.93
S000368,2025-04-01,202504,380.37,74.73,676.45
S000369,2025-09-01,202509,241.09,111.83,831.51
S000369,2025-10-01,202510,436.77,73.89,440.62
S000369,2025-11-01,202511,525.76,78.78,587.68
S000370,2025-07-01,202507,387.51,103.34,696.54
S000370,2025-08-01,202508,465.07,101.66,538.54
S000370,2025-09-01,202509,289.36,99.15,293.11
S000370,2025-10-01,202510,336.55,51.38,628.52
S000370,2025-11-01,202511,323.11,72.84,617.16
S000370,2025-12-01,202512,251.26,125.84,980.12
S000371,2025-09-01,202509,245.41,111.64,640.08
S000371,2025-10-01,202510,361.63,78.73,601.04
S000371,2025-11-01,202511,438.55,82.52,628.52
S000371,2025-12-01,202512,232.59,62.13,453.79
S000372,2025-07-01,202507,351.1,56.07,660.17
S000372,2025-08-01,202508,473.31,103.99,695.16
S000372,2025-09-01,202509,342.16,117.6,778.11
S000372,2025-10-01,202510,320.5,51.48,759.08
S000372,2025-11-01,202511,424.64,67.37,743.68
S000372,2025-12-01,202512,317.28,76.32,326.83
S000373,2025-04-01,202504,330.04,99.39,605.29
S000373,2025-05-01,202505,354.73,64.88,754.07
S000373,2025-06-01,202506,330.51,61.22,899.88
S000373,2025-07-01,202507,433.6,67.9,774.67
S000373,2025-08-01,202508,398.37,92.85,445.86
S000373,2025-09-01,202509,440.59,68.61,646.33
S000373,2025-10-01,202510,587.41,86.04,642.05
S000373,2025-11-01,202511,151.52,107.8,498.22
S000373,2025-12-01,202512,259.69,73.37,912.46
S000374,2025-05-01,202505,419.59,76.84,746.24
S000374,2025-06-01,202506,295.97,82.79,711.0
S000374,2025-07-01,202507,437.19,99.34,774.1
S000374,2025-08-01,202508,317.39,94.84,686.2
S000374,2025-09-01,202509,252.63,71.93,712.68
S000374,2025-10-01,202510,431.92,76.33,518.62
S000374,2025-11-01,202511,355.11,82.27,727.88
S000374,2025-12-01,202512,432.79,100.38,610.87
S000375,2025-04-01,202504,294.55,59.2,804.82
S000375,2025-05-01,202505,480.39,73.7,663.79
S000375,2025-06-01,202506,482.01,90.11,765.44
S000375,2025-07-01,202507,242.82,93.57,560.63
S000375,2025-08-01,202508,247.94,73.06,612.13
S000375,2025-09-01,202509,330.06,51.18,843.82
S000375,2025-10-01,202510,451.49,41.05,846.77
S000375,2025-11-01,202511,277.05,97.14,689.73
S000375,2025-12-01,202512,352.59,76.3,881.82
S000376,2025-02-01,202502,238.44,92.16,865.2
S000376,2025-03-01,202503,414.47,126.49,620.66
S000376,2025-04-01,202504,436.16,77.88,885.01
S000376,2025-05-01,202505,349.31,72.24,895.91
S000376,2025-06-01,202506,305.76,51.75,622.47
S000376,2025-07-01,202507,405.71,107.84,716.67
S000376,2025-08-01,202508,468.64,52.84,633.51
S000376,2025-09-01,202509,324.03,77.71,712.61
S000376,2025-10-01,202510,412.18,71.1,720.85
S000376,2025-11-01,202511,345.94,61.48,682.95
S000376,2025-12-01,202512,337.07,76.7,704.76
S000377,2025-12-01,202512,356.81,71.35,890.91
S000378,2025-03-01,202503,244.75,65.58,1116.99
S000378,2025-04-01,202504,256.58,52.92,810.17
S000378,2025-05-01,202505,163.06,75.29,1021.87
S000378,2025-06-01,202506,210.96,40.36,475.12
S000378,2025-07-01,202507,430.85,102.5,623.11
S000378,2025-08-01,202508,411.49,107.81,968.1
S000378,2025-09-01,202509,327.83,33.97,576.87
S000378,2025-10-01,202510,311.59,74.82,671.82
S000378,2025-11-01,202511,450.7,105.49,674.25
S000378,2025-12-01,202512,448.86,87.15,709.68
S000379,2025-05-01,202505,431.59,81.45,1008.67
S000379,2025-06-01,202506,220.54,69.7,681.02
S000379,2025-07-01,202507,389.55,105.36,696.34
S000379,2025-08-01,202508,222.0,96.85,813.24
S000379,2025-09-01,202509,175.23,79.92,461.48
S000379,2025-10-01,202510,290.18,61.94,821.39
S000379,2025-11-01,202511,360.51,54.29,832.01
S000379,2025-12-01,202512,220.96,86.6,577.9
S000380,2025-04-01,202504,317.09,90.09,778.22
S000380,2025-05-01,202505,470.33,78.35,745.97
S000381,2025-07-01,202507,310.6,83.64,765.92
S000381,2025-08-01,202508,341.15,43.92,749.72
S000381,2025-09-01,202509,382.81,66.4,507.34
S000381,2025-10-01,202510,482.83,89.83,665.64
S000381,2025-11-01,202511,247.67,63.56,895.39
S000381,2025-12-01,202512,362.39,68.99,776.45
S000382,2025-12-01,202512,276.7,110.02,902.92
S000383,2025-01-01,202501,308.01,67.43,307.28
S000383,2025-02-01,202502,216.66,53.21,720.28
S000383,2025-03-01,202503,320.64,53.09,657.83
S000383,2025-04-01,202504,395.48,90.56,415.05
S000383,2025-05-01,202505,338.46,52.33,835.26
S000383,2025-06-01,202506,420.57,62.04,585.09
S000383,2025-07-01,202507,308.49,34.94,750.4
S000383,2025-08-01,202508,325.44,99.4,535.24
S000383,2025-09-01,202509,294.28,49.87,549.36
S000383,2025-10-01,202510,243.62,99.92,595.26
S000383,2025-11-01,202511,361.18,72.38,509.58
S000383,2025-12-01,202512,334.85,91.98,518.84
S000384,2025-03-01,202503,422.82,63.01,627.55
S000384,2025-04-01,202504,397.76,66.73,705.64
S000384,2025-05-01,202505,321.68,82.59,342.89
S000384,2025-06-01,202506,185.33,92.32,855.58
S000384,2025-07-01,202507,268.06,75.12,744.21
S000384,2025-08-01,202508,412.39,39.45,567.09
S000384,2025-09-01,202509,320.07,94.06,1074.76
S000384,2025-10-01,202510,329.48,51.86,760.34
S000384,2025-11-01,202511,468.89,82.16,564.0
S000384,2025-12-01,202512,436.22,93.27,546.09
S000385,2025-02-01,202502,384.33,99.95,877.28
S000385,2025-03-01,202503,344.02,72.84,884.09
S000385,2025-04-01,202504,241.09,88.77,494.5
S000385,2025-05-01,202505,445.88,74.84,890.29
S000385,2025-06-01,202506,394.23,55.54,913.69
S000385,2025-07-01,202507,489.61,97.65,585.76
S000385,2025-08-01,202508,322.46,82.91,594.44
S000385,2025-09-01,202509,502.31,82.89,294.5
S000385,2025-10-01,202510,380.54,73.04,688.76
S000385,2025-11-01,202511,316.82,96.14,867.95
S000385,2025-12-01,202512,375.47,73.21,693.8
S000386,2025-08-01,202508,351.76,63.95,786.84
S000386,2025-09-01,202509,391.4,110.81,888.3
S000386,2025-10-01,202510,288.29,96.41,557.36
S000386,2025-11-01,202511,412.63,69.67,546.51
S000386,2025-12-01,202512,375.2,26.51,437.35
S000387,2025-12-01,202512,334.03,81.65,644.6
S000388,2025-07-01,202507,207.85,63.64,758.68
S000388,2025-08-01,202508,402.36,79.68,873.53
S000388,2025-09-01,202509,385.77,65.05,657.92
S000388,2025-10-01,202510,223.74,77.84,866.82
S000388,2025-11-01,202511,411.68,108.04,654.57
S000388,2025-12-01,202512,471.15,76.13,920.74
S000389,2025-11-01,202511,348.03,94.14,921.27
S000389,2025-12-01,202512,332.59,84.37,893.33
S000390,2025-05-01,202505,338.03,53.58,1021.45
S000390,2025-06-01,202506,307.72,83.18,873.4
S000390,2025-07-01,202507,295.24,59.84,738.06
S000390,2025-08-01,202508,188.62,74.24,736.76
S000390,2025-09-01,202509,325.7,49.13,939.13
S000390,2025-10-01,202510,359.32,108.62,660.99
S000390,2025-11-01,202511,270.8,85.38,667.63
S000390,2025-12-01,202512,244.0,109.4,606.66
S000391,2025-01-01,202501,184.38,106.56,624.36
S000391,2025-02-01,202502,295.3,44.69,961.14
S000391,2025-03-01,202503,233.95,81.17,836.89
S000391,2025-04-01,202504,387.95,78.81,444.75
S000391,2025-05-01,202505,277.12,83.76,581.92
S000391,2025-06-01,202506,368.3,93.63,844.38
S000391,2025-07-01,202507,239.64,123.93,815.12
S000391,2025-08-01,202508,349.85,101.79,1054.81
S000391,2025-09-01,202509,220.52,75.49,343.24
S000391,2025-10-01,202510,367.34,87.31,694.13
S000391,2025-11-01,202511,291.09,39.01,756.03
S000391,2025-12-01,202512,480.99,68.18,766.01
S000392,2025-11-01,202511,208.87,89.14,640.99
S000392,2025-12-01,202512,281.38,64.79,640.96
S000393,2025-10-01,202510,384.42,53.76,640.43
S000393,2025-11-01,202511,346.27,58.02,969.5
S000394,2025-12-01,202512,273.19,66.61,553.25
S000395,2025-03-01,202503,511.86,91.06,559.51
S000395,2025-04-01,202504,449.56,84.01,738.59
S000395,2025-05-01,202505,319.0,65.01,750.66
S000395,2025-06-01,202506,300.94,116.34,509.61
S000395,2025-07-01,202507,488.25,77.77,744.86
S000395,2025-08-01,202508,424.98,67.4,829.64
S000395,2025-09-01,202509,106.32,65.6,561.39
S000395,2025-10-01,202510,237.18,75.7,757.86
S000395,2025-11-01,202511,413.24,84.82,600.15
S000395,2025-12-01,202512,383.21,82.49,840.41
S000396,2025-11-01,202511,419.92,80.61,565.41
S000396,2025-12-01,202512,291.23,69.0,652.71
S000397,2025-03-01,202503,374.12,94.3,692.33
S000397,2025-04-01,202504,351.45,82.87,622.61
S000397,2025-05-01,202505,266.71,44.89,595.73
S000397,2025-06-01,202506,392.58,65.94,664.33
S000397,2025-07-01,202507,391.98,90.41,538.07
S000397,2025-08-01,202508,439.74,102.55,530.52
S000397,2025-09-01,202509,275.85,103.82,677.97
S000397,2025-10-01,202510,150.22,52.01,662.59
S000397,2025-11-01,202511,245.33,71.73,704.86
S000397,2025-12-01,202512,481.6,74.19,860.88
S000398,2025-08-01,202508,478.59,108.69,742.71
S000398,2025-09-01,202509,173.3,89.22,857.26
S000398,2025-10-01,202510,342.7,114.89,828.98
S000398,2025-11-01,202511,401.14,101.73,750.01
S000398,2025-12-01,202512,125.65,70.02,879.58
S000399,2025-12-01,202512,277.32,75.53,543.27
S000400,2025-09-01,202509,510.55,113.63,567.42
S000400,2025-10-01,202510,363.26,66.39,792.24
S000400,2025-11-01,202511,395.87,96.23,749.79
S000400,2025-12-01,202512,614.19,59.44,443.41
S000401,2025-10-01,202510,314.62,48.64,476.13
S000401,2025-11-01,202511,259.88,61.56,556.81
S000401,2025-12-01,202512,396.64,69.88,673.07
S000402,2025-05-01,202505,430.48,64.67,660.32
S000402,2025-06-01,202506,382.92,41.17,342.26
S000402,2025-07-01,202507,381.15,89.84,1009.63
S000402,2025-08-01,202508,364.23,96.39,670.68
S000402,2025-09-01,202509,376.75,113.35,381.4
S000402,2025-10-01,202510,387.23,122.71,742.31
S000402,2025-11-01,202511,498.55,67.42,695.19
S000402,2025-12-01,202512,353.02,35.65,524.77
S000403,2025-02-01,202502,251.28,96.44,830.82
S000403,2025-03-01,202503,379.16,96.48,675.38
S000403,2025-04-01,202504,458.17,80.18,708.68
S000403,2025-05-01,202505,326.1,93.69,636.82
S000403,2025-06-01,202506,437.88,57.36,535.16
S000403,2025-07-01,202507,411.87,78.23,631.92
S000403,2025-08-01,202508,430.11,67.85,669.97
S000403,2025-09-01,202509,475.93,110.78,935.86
S000403,2025-10-01,202510,324.61,104.61,557.66
S000403,2025-11-01,202511,268.38,32.99,950.93
S000403,2025-12-01,202512,272.24,77.47,563.45
S000404,2025-09-01,202509,412.56,72.49,504.28
S000404,2025-10-01,202510,389.75,51.33,574.39
S000404,2025-11-01,202511,160.38,51.52,726.78
S000404,2025-12-01,202512,173.19,50.38,699.64
S000405,2025-12-01,202512,301.08,119.84,975.08
S000406,2025-10-01,202510,271.89,91.14,812.39
S000406,2025-11-01,202511,296.23,50.09,698.16
S000406,2025-12-01,202512,334.44,71.28,766.35
S000407,2025-04-01,202504,282.43,56.96,716.36
S000407,2025-05-01,202505,384.74,56.47,839.21
S000407,2025-06-01,202506,190.66,68.44,661.3
S000407,2025-07-01,202507,292.74,68.7,980.66
S000407,2025-08-01,202508,273.42,128.82,765.57
S000407,2025-09-01,202509,358.28,89.52,1079.49
S000407,2025-10-01,202510,260.58,57.59,586.77
S000407,2025-11-01,202511,352.89,45.48,703.35
S000407,2025-12-01,202512,502.42,83.03,656.1
S000408,2025-10-01,202510,294.37,97.97,576.13
S000408,2025-11-01,202511,516.18,118.67,738.51
S000408,2025-12-01,202512,348.96,100.61,864.22
S000409,2025-02-01,202502,277.46,69.47,501.65
S000409,2025-03-01,202503,386.82,93.33,497.51
S000409,2025-04-01,202504,309.03,53.05,565.18
S000409,2025-05-01,202505,399.59,65.33,654.88
S000409,2025-06-01,202506,203.54,83.74,693.36
S000409,2025-07-01,202507,284.39,76.22,727.04
S000409,2025-08-01,202508,276.66,50.47,970.84
S000409,2025-09-01,202509,293.01,78.06,851.63
S000409,2025-10-01,202510,667.61,55.11,767.47
S000409,2025-11-01,202511,286.32,69.22,591.97
S000409,2025-12-01,202512,248.69,79.17,478.82
S000410,2025-03-01,202503,435.21,81.1,763.37
S000410,2025-04-01,202504,308.04,72.66,743.13
S000410,2025-05-01,202505,245.24,72.84,571.06
S000410,2025-06-01,202506,269.85,37.8,900.9
S000410,2025-07-01,202507,288.21,103.27,860.32
S000410,2025-08-01,202508,234.26,58.23,1084.08
S000410,2025-09-01,202509,507.58,79.37,738.61
S000410,2025-10-01,202510,293.22,88.65,592.42
S000410,2025-11-01,202511,167.09,53.57,703.16
S000410,2025-12-01,202512,248.2,78.65,538.8
S000411,2025-04-01,202504,279.59,97.06,737.12
S000411,2025-05-01,202505,349.13,97.58,772.09
S000411,2025-06-01,202506,480.19,70.8,635.55
S000411,2025-07-01,202507,232.9,71.42,844.72
S000411,2025-08-01,202508,467.0,99.21,430.87
S000411,2025-09-01,202509,447.48,43.23,834.72
S000411,2025-10-01,202510,316.9,94.05,500.13
S000411,2025-11-01,202511,455.41,50.7,599.73
S000412,2025-01-01,202501,260.17,44.91,714.18
S000412,2025-02-01,202502,512.55,133.34,714.57
S000412,2025-03-01,202503,450.5,84.64,774.83
S000412,2025-04-01,202504,319.21,83.9,780.62
S000412,2025-05-01,202505,297.94,78.45,691.24
S000412,2025-06-01,202506,424.38,58.68,692.27
S000412,2025-07-01,202507,522.08,103.28,902.38
S000412,2025-08-01,202508,352.2,86.42,850.34
S000412,2025-09-01,202509,490.42,40.97,502.68
S000412,2025-10-01,202510,467.85,74.46,599.24
S000412,2025-11-01,202511,237.13,68.9,489.64
S000412,2025-12-01,202512,538.2,79.55,691.31
S000413,2025-04-01,202504,402.93,99.25,841.88
S000413,2025-05-01,202505,446.63,67.38,655.32
S000413,2025-06-01,202506,419.21,69.45,699.23
S000413,2025-07-01,202507,385.89,95.7,433.35
S000413,2025-08-01,202508,414.33,75.33,806.12
S000413,2025-09-01,202509,419.92,112.16,903.02
S000413,2025-10-01,202510,471.19,108.87,743.71
S000413,2025-11-01,202511,352.9,97.46,809.81
S000413,2025-12-01,202512,322.18,88.1,694.74
S000414,2025-06-01,202506,273.15,105.81,708.28
S000414,2025-07-01,202507,534.38,47.49,616.48
S000414,2025-08-01,202508,352.94,102.75,759.92
S000414,2025-09-01,202509,377.94,57.45,526.46
S000414,2025-10-01,202510,379.03,52.72,620.22
S000414,2025-11-01,202511,395.08,60.35,940.8
S000414,2025-12-01,202512,460.15,48.57,560.14
S000415,2025-10-01,202510,144.28,64.35,814.96
S000415,2025-11-01,202511,312.75,89.22,471.65
S000415,2025-12-01,202512,421.82,68.9,701.83
S000416,2025-02-01,202502,341.64,54.57,527.04
S000416,2025-03-01,202503,437.1,87.98,857.51
S000416,2025-04-01,202504,379.22,82.86,441.1
S000416,2025-05-01,202505,325.67,79.45,992.97
S000416,2025-06-01,202506,411.83,110.72,789.63
S000416,2025-07-01,202507,285.98,82.34,735.43
S000416,2025-08-01,202508,265.48,72.31,669.13
S000416,2025-09-01,202509,494.51,38.39,880.87
S000416,2025-10-01,202510,265.69,52.56,876.99
S000416,2025-11-01,202511,415.87,105.09,820.11
S000416,2025-12-01,202512,535.39,91.17,676.53
S000417,2025-12-01,202512,380.86,104.87,583.09
S000418,2025-09-01,202509,291.33,73.82,384.31
S000418,2025-10-01,202510,362.43,42.28,707.96
S000418,2025-11-01,202511,427.88,70.46,951.57
S000418,2025-12-01,202512,218.55,103.83,801.27
S000419,2025-12-01,202512,195.56,134.22,690.44
S000420,2025-11-01,202511,271.03,51.86,667.0
S000420,2025-12-01,202512,338.53,82.05,655.33
S000421,2025-03-01,202503,406.99,72.25,409.76
S000421,2025-04-01,202504,336.56,32.65,753.07
S000421,2025-05-01,202505,261.86,83.27,897.11
S000421,2025-06-01,202506,264.61,101.23,634.99
S000421,2025-07-01,202507,507.79,72.7,573.93
S000421,2025-08-01,202508,411.85,71.28,573.78
S000421,2025-09-01,202509,306.99,79.11,901.33
S000421,2025-10-01,202510,175.93,80.46,793.74
S000421,2025-11-01,202511,367.41,106.2,688.85
S000421,2025-12-01,202512,333.39,91.85,714.9
S000422,2025-11-01,202511,314.86,90.32,602.12
S000422,2025-12-01,202512,294.99,69.44,902.96
S000423,2025-06-01,202506,60.11,87.91,705.14
S000423,2025-07-01,202507,198.72,86.19,771.36
S000423,2025-08-01,202508,403.07,26.96,904.96
S000423,2025-09-01,202509,283.6,93.73,811.16
S000423,2025-10-01,202510,271.1,93.21,642.18
S000423,2025-11-01,202511,163.58,103.35,583.74
S000423,2025-12-01,202512,273.1,71.94,740.84
S000424,2025-10-01,202510,344.85,90.96,499.08
S000424,2025-11-01,202511,283.19,77.68,984.68
S000424,2025-12-01,202512,339.76,101.7,705.78
S000425,2025-09-01,202509,306.47,75.07,674.74
S000425,2025-10-01,202510,404.33,107.49,753.95
S000425,2025-11-01,202511,456.84,60.7,637.81
S000425,2025-12-01,202512,284.81,86.29,646.16
S000426,2025-08-01,202508,415.68,61.38,706.45
S000426,2025-09-01,202509,411.82,38.69,1018.24
S000426,2025-10-01,202510,324.52,39.5,723.71
S000426,2025-11-01,202511,353.01,78.36,848.68
S000426,2025-12-01,202512,417.27,85.96,767.52
S000427,2025-10-01,202510,340.61,115.51,478.12
S000427,2025-11-01,202511,362.57,81.3,821.99
S000428,2025-04-01,202504,274.05,45.13,723.52
S000428,2025-05-01,202505,375.31,109.79,509.45
S000428,2025-06-01,202506,453.92,127.35,643.34
S000428,2025-07-01,202507,233.82,71.86,702.1
S000428,2025-08-01,202508,400.74,68.17,933.28
S000428,2025-09-01,202509,249.69,45.22,866.01
S000428,2025-10-01,202510,145.28,75.92,1167.65
S000428,2025-11-01,202511,348.92,57.58,691.39
S000428,2025-12-01,202512,345.43,83.21,799.34
S000429,2025-09-01,202509,256.48,113.75,736.77
S000429,2025-10-01,202510,415.41,67.44,892.96
S000429,2025-11-01,202511,326.87,85.55,560.03
S000429,2025-12-01,202512,260.28,93.76,633.46
S000430,2025-02-01,202502,273.16,67.14,804.84
S000430,2025-03-01,202503,293.39,77.65,702.25
S000430,2025-04-01,202504,177.44,50.58,750.44
S000430,2025-05-01,202505,283.67,101.13,845.02
S000430,2025-06-01,202506,414.73,116.4,687.54
S000430,2025-07-01,202507,408.4,68.31,1067.86
S000430,2025-08-01,202508,528.53,80.24,757.99
S000431,2025-06-01,202506,472.34,77.06,601.51
S000431,2025-07-01,202507,428.66,81.57,727.45
S000431,2025-08-01,202508,274.92,45.65,735.42
S000431,2025-09-01,202509,431.45,75.48,915.46
S000431,2025-10-01,202510,286.65,58.91,689.92
S000431,2025-11-01,202511,342.57,95.4,583.76
S000431,2025-12-01,202512,473.13,119.34,694.13
S000432,2025-05-01,202505,462.47,58.87,861.28
S000432,2025-06-01,202506,444.25,97.27,697.67
S000432,2025-07-01,202507,84.12,67.17,606.11
